"","BM_Series2_A549_Mock_1","BM_Series2_A549_Mock_2","BM_Series2_A549_Mock_3","BM_Series2_A549_SARS.CoV.2_1","BM_Series2_A549_SARS.CoV.2_2","BM_Series2_A549_SARS.CoV.2_3"
"TM2D1",225.467759187012,211.402060738957,251.048215420531,295.624908556356,245.734413905803,251.069836153218
"USP1",650.657824089855,652.527694147582,505.788316361952,932.065794492969,713.545580751324,704.810503899997
"FUBP1",2131.41148131113,2037.91586552355,2220.66914081543,2403.91379993809,2260.45134779189,2294.91946620371
"NEXN",93.6198308042957,108.519724512665,64.6079966155779,119.254209396407,100.735846694304,110.914385449213
"DNAJB4",305.824780627366,270.594637745865,191.978047086289,405.464311947783,269.39207487189,257.119711723175
"LRRIQ3",17.1636356474542,25.3682472886749,12.9215993231156,38.2868777535832,32.0523148572787,20.1662518998569
"TYW3",361.996679109943,334.015255967553,306.426498233884,468.857339047978,365.549019443726,377.108910527323
"LHX8",28.8661144979912,29.596288503454,40.6107407297918,29.499725482269,24.4208113198314,23.1911896848354
"SNX7",513.348738910221,458.037798267741,352.575067245011,595.643393248369,468.574317199265,464.832106291701
"FAM102B",279.299161899482,291.734843819761,223.359074013855,279.305911481058,242.681812490824,215.778895328468
"HENMT1",59.2925595093873,70.4673535796524,35.0729124484566,81.5949853764889,70.2098325445153,72.5985068394847
"AKNAD1",7.02148731032218,5.63738828637219,7.38377104178033,7.53184480398359,4.57890212246839,8.06650075994274
"C1orf52",138.869415693039,145.162748374084,114.448451147595,164.445278220308,137.367063674052,145.197013678969
"WDR63",13.2628093639419,8.45608242955829,7.38377104178033,5.64888360298769,6.86835318370258,11.0914385449213
"GBP2",87.378508750676,69.0580065080594,55.3782828133525,111.094710858758,91.5780424493677,106.881135069241
"ATXN7L2",51.4909069423626,43.6897592193845,38.7647979693467,35.1486090852567,47.3153219321733,44.3657541796851
"GBP4",3.12066102680986,2.8186941431861,1.84594276044508,1.2553074673306,3.81575176872366,4.03325037997137
"ZNF326",574.201628933014,594.744464212267,557.474713654415,817.205161232219,698.282573676429,740.101444724747
"HFM1",1.56033051340493,2.8186941431861,3.69188552089016,3.13826866832649,0.763150353744731,0
"GFI1",4.68099154021479,4.22804121477915,7.38377104178033,5.02122986932239,3.05260141497892,2.01662518998569
"KCNT2",3.12066102680986,2.8186941431861,0,10.6701134723101,5.34205247621312,6.04987556995706
"AGL",299.583458573746,249.45443167197,223.359074013855,305.039714561335,238.102910368356,262.161274698139
"VCAM1",2.34049577010739,0,3.69188552089016,3.13826866832649,0,3.02493778497853
"EXTL2",236.390072780847,195.899242951434,171.672676721393,326.379941505955,214.445249402269,234.936834633332
"SLC30A7",186.459496351889,191.671201736655,116.29439390804,218.423499315524,157.972123225159,114.947635829184
"ZNF281",1135.14044850209,1061.23834490957,939.584865066547,1371.42340805868,1134.04142566467,1125.27685601201
"ARPC5",2675.18666523275,2810.23806075654,1954.85338331134,3228.6508059743,2453.52838728931,2326.17715664849
"CADM3",0,2.8186941431861,1.84594276044508,1.2553074673306,2.28945106123419,1.00831259499284
"NLRP3",0.780165256702464,0,1.84594276044508,1.2553074673306,0,2.01662518998569
"ZNF496",745.837985407556,765.275459875025,771.604073866044,675.983071157527,708.966678628855,747.159632889697
"IGSF8",281.63965766959,321.331132323215,334.11563964056,306.295022028666,309.075893266616,368.034097172388
"DDR2",4.68099154021479,5.63738828637219,0,6.90419107031829,6.10520282995785,3.02493778497853
"PEA15",1918.42636623136,2090.06170717249,2048.99646409404,1724.16480637858,1952.13860487902,1816.9792961771
"PEX19",660.799972426987,653.937041219175,699.612306208686,744.397328127044,696.756272968939,716.910255039911
"NCSTN",1254.50573277756,1330.42363558384,1316.15718819734,1232.08427918498,1380.53898992422,1314.83962387067
"VANGL2",107.66280542494,98.6542950115134,112.60250838715,111.094710858758,107.604199878007,142.172075893991
"OLFML2B",29.6462797546936,31.0056355750471,33.2269696880115,34.5209553515914,31.289164503534,33.2743156347638
"FCRLB",31.986775524801,26.7775943602679,16.6134848440057,23.2231881456161,16.0261574286394,20.1662518998569
"KLHDC9",21.0644619309665,21.1402060738957,29.5350841671213,18.2019582762937,19.0787588436183,17.1413141148783
"C1orf74",130.287597869312,121.203848157002,123.67816494982,126.158400466725,134.314462259073,123.014136589127
"FLVCR1",621.011544335161,576.422952281557,590.701683342426,605.685852987013,457.127061893094,512.222798256364
"ATF3",66.3140468197095,83.1514772239899,70.1458248969131,53.9782210952157,63.3414793608127,56.4655053195992
"RBM15",273.057839845862,274.822678960645,335.961582401005,238.508418792814,277.786728763082,249.053210963232
"DENND2D",23.4049577010739,11.2747765727444,20.3053703648959,23.2231881456161,18.3156084898735,22.1828770898425
"AXDND1",4.68099154021479,0,0,4.39357613565709,0,2.01662518998569
"TDRD5",2.34049577010739,2.8186941431861,0,3.76592240199179,3.05260141497892,3.02493778497853
"IER5",1193.65284275477,1244.45346421666,1312.46530267645,1074.54319203499,1212.64591210038,1281.5653082359
"SNED1",49.1504111722552,43.6897592193845,36.9188552089016,40.7974926882444,35.1049162722576,24.1995022798282
"BPNT1",462.637997224561,431.260203907473,407.953350058363,489.569912258933,472.390068967989,458.782230721744
"SPATA17",26.5256187278838,23.9589002170818,27.6891414066762,28.8720717486037,24.4208113198314,26.2161274698139
"C1orf115",401.785107201769,453.809757052962,476.253232194831,396.677159676469,434.232551280752,453.740667746779
"BROX",507.887582113304,467.903227768892,393.185807974802,675.983071157527,470.100617906754,487.014983381543
"NBPF20",149.011564030171,95.8356008683273,110.756565626705,123.647785532064,106.077899170518,90.7481335493559
"ACP6",419.728908105926,442.534980480217,470.715403913496,365.922126726869,384.627778287344,384.167098692273
"KIF26B",1.56033051340493,1.40934707159305,5.53782828133525,0.627653733665299,0.763150353744731,0
"TFB2M",457.176840427644,445.353674623403,426.412777662814,536.016288550165,451.785009416881,459.790543316736
"CNST",271.497509332458,273.413331889051,282.429242348098,340.188323646592,292.286585484232,329.71821856266
"PPP1R21",376.81981898729,393.207832974461,358.112895526346,437.474652364713,384.627778287344,445.674166986837
"KLHDC8A",14.0429746206444,5.63738828637219,12.9215993231156,11.9254209396407,11.447255306171,12.0997511399141
"PKDCC",378.380149500695,396.026527117647,448.564090788155,358.390281922886,454.074460478115,449.707417366808
"B3GALNT2",490.72394646585,431.260203907473,417.183063860589,526.601482545186,459.416512954328,457.773918126751
"C1orf147",0,8.45608242955829,5.53782828133525,4.39357613565709,4.57890212246839,6.04987556995706
"MAPKAPK2",1435.50407233253,1541.8256963228,1570.89728913876,1409.0826320786,1592.69478826525,1566.91777261888
"FCMR",19.5041314175616,16.9121648591166,20.3053703648959,14.4360358743019,15.2630070748946,19.157939304864
"PIGR",1.56033051340493,2.8186941431861,1.84594276044508,3.13826866832649,0.763150353744731,3.02493778497853
"FCAMR",0.780165256702464,1.40934707159305,0,1.2553074673306,2.28945106123419,0
