"","PPEE","PPDE"
"MARCHF5",0.000667729414616458,0.999332270585384
"NPIPB13",0.956996663468031,0.0430033365319691
"SULT1C4",0.923168844984137,0.0768311550158631
"CYP2A7",0.804016581517477,0.195983418482523
"ZBTB14",4.54371958795718e-05,0.99995456280412
"CD2AP",0.9674190644108,0.0325809355892003
"NUP62CL",0.92546143963977,0.0745385603602296
"SFI1",0.138157559214657,0.861842440785343
"ZNF649",1,1.69334053863013e-16
"ZNF248",0.00764057753122682,0.992359422468773
"AC025279.1",0.942424845150464,0.0575751548495365
"CHSY3",NA,NA
"TOR4A",0.018741535698902,0.981258464301098
"LPAR1",0.42919306462313,0.57080693537687
"OR2L3",0.748934663481142,0.251065336518858
"HIBCH",0.965390092414578,0.034609907585422
"ZNF544",0.926948432876792,0.0730515671232083
"TMEM229B",0.973634089122221,0.0263659108777788
"SOWAHC",0.631640107873491,0.368359892126509
"ZNF770",NA,NA
"ZNF876P",0.00414775202689754,0.995852247973102
"NPIPB6",0.577916939395732,0.422083060604268
"HMGN5",0.738329365536152,0.261670634463848
"MIER1",0.953082577901325,0.0469174220986748
"MAN1A2",0.892994412224955,0.107005587775045
"SVIP",0.00765237810454278,0.992347621895457
"ZNF251",0.736587766399973,0.263412233600027
"DDRGK1",0.835761919321174,0.164238080678826
"TFDP1",0.931655742155749,0.0683442578442509
"CLEC4C",0.000321142671838581,0.999678857328161
"ZNF607",0.712399503600869,0.28760049639913
"ZNF334",0.537870370487911,0.462129629512089
"HSD17B11",0.982402371712517,0.0175976282874827
"SZT2",0.734316123208867,0.265683876791133
"ZXDA",0.0949983894701384,0.905001610529862
"RPS6KL1",0.897495902221344,0.102504097778656
"AC092143.1",0.999999999999924,7.65310568289068e-14
"CACNA1E",0.919420557296754,0.080579442703246
"QRICH1",0.984513848347239,0.0154861516527611
"AFDN-DT",0.999999999999998,1.79939695311492e-15
"CSF2RA",0.191598669320143,0.808401330679857
"FKBP1C",0.884930758631039,0.115069241368961
"DDX42",0.246459761514171,0.753540238485829
"AC131392.1",0.931950305258158,0.068049694741842
"RPL23A",0.984187353601128,0.0158126463988723
"SLC29A3",NA,NA
"STYX",0.885780077943666,0.114219922056334
"UBL5",0.967032190193665,0.0329678098063352
"HELZ",0.592378841618365,0.407621158381635
"TMEM116",0.000171658302947075,0.999828341697053
"UCKL1",0.984021766772221,0.0159782332277794
"OR5B21",0.999999999999999,6.31664796947061e-16
"CARD11",0.0854566379382132,0.914543362061787
"ZNF485",0.937723731729484,0.062276268270516
"PEG3",0.297154009889822,0.702845990110178
"SDAD1",0.967511572725738,0.0324884272742617
"ZKSCAN8",0.983057003662677,0.0169429963373225
"PHETA1",0.0012481304195967,0.998751869580403
"HYLS1",1,2.75079001473185e-16
"MYL4",0.647133869263108,0.352866130736892
"ZNF442",0.893355066156128,0.106644933843872
"ZNF813",0.865134373875913,0.134865626124087
"HOXC4",0.999995435940741,4.56405925893612e-06
"PIM3",0.915371732012239,0.0846282679877606
"GET3",0.270608255052696,0.729391744947304
"ASPH",0.864776877476435,0.135223122523565
"SPRED2",0.83418933861763,0.16581066138237
"WWP2",0.973483584449751,0.0265164155502494
"GFPT1",0.831788122086114,0.168211877913886
"UVRAG",NA,NA
"ZNF26",0.48895207840894,0.51104792159106
"ITSN2",0.985496619157934,0.014503380842066
"NTRK1",0.0100345310263225,0.989965468973678
"BZW1P2",0.294383815298026,0.705616184701974
"OGA",0.991076612640486,0.0089233873595141
"ZNF658B",0.90429879704069,0.0957012029593099
"MT1F",0.0348019356597966,0.965198064340203
"TCAF1",0.725446512847105,0.274553487152895
"ZNF69",0.921797717522546,0.0782022824774535
"TXNRD1",0.920134631433816,0.0798653685661837
"NRARP",1,3.26538201468799e-16
"ZNF583",0.877013534166823,0.122986465833177
"OR14L1P",0.999999999999998,2.49238768388366e-15
"ZNF568",0.30969861287826,0.69030138712174
"LINC02692",0.999999999999999,1.05551398744072e-15
"ZXDB",3.2411406891697e-11,0.999999999967589
"ZNF480",0.961837305618057,0.038162694381943
"ZNF587",0.970529767819525,0.0294702321804751
"TPM2",0.172879551140187,0.827120448859813
"FLVCR1-DT",0.897572018422658,0.102427981577342
"SH3BGRL2",0.960207958870824,0.0397920411291764
"ZNF808",0.968067002847053,0.0319329971529474
"ANKRD35",0.576471532908259,0.423528467091741
"YTHDF2",0.984592674699503,0.0154073253004974
"NBR2",0.951428813313992,0.0485711866860077
"TMA16",0.119188914504732,0.880811085495268
"HLA-DRB5",0.976065512294884,0.0239344877051165
"ATL1",0.937257902683035,0.0627420973169649
"CNGA1",0.727775632587148,0.272224367412852
"MAFK",0.96777393234718,0.0322260676528197
"ARMH1",0.962095475501452,0.0379045244985476
"ZNF43",0.805904953523433,0.194095046476567
"GPN1",0.394078786145211,0.605921213854789
"PLN",0.866607012919409,0.133392987080591
"ZNF28",0.880468416116745,0.119531583883256
"ZNF511",0.801725846116704,0.198274153883296
"C20orf203",0.842043874539202,0.157956125460798
"ZNF627",0.948985565628267,0.0510144343717329
"KCNRG",0.884895529634824,0.115104470365176
"WDHD1",0.856524785247132,0.143475214752868
"ZNF789",0.0671865303994437,0.932813469600556
"CTNND1",3.25295346215171e-14,0.999999999999967
"DDX39B",0.437264258820312,0.562735741179688
"SLC34A3",0.45815293324597,0.54184706675403
"SH2D1B",3.28626015289046e-14,0.999999999999967
"ARC",0.89327208105109,0.10672791894891
"NUDT16",0.100418944379738,0.899581055620262
"TLK1",0.980716416241961,0.0192835837580391
"LRBA",0.982643728971947,0.0173562710280526
"C3orf35",NA,NA
"MMP17",0.444784041725703,0.555215958274297
"BAZ1A",0.988564345230625,0.0114356547693754
"COPS8",0.738195626786423,0.261804373213577
"PPIAP22",0.9009884897476,0.0990115102524002
"CCDC69",0.941510980550927,0.0584890194490734
"MDM4",0.987883680107833,0.0121163198921671
"RYR2",0.839848127993399,0.160151872006601
"ZNF534",0.999999999999989,1.1175390520046e-14
"KLHL9",0.290702295572265,0.709297704427735
"FAM3D",0.626245648278834,0.373754351721166
"NCOA6",0.953820513107883,0.0461794868921169
"STK39",0.503639962813608,0.496360037186392
"TAT",0.715122629967048,0.284877370032952
"ABHD17AP1",0.0981941298614049,0.901805870138595
"C6orf89",0.977458144728241,0.0225418552717591
"CALM1",0.592643353146981,0.407356646853019
"TAFA2",0.924755466540607,0.0752445334593935
"TTC37",0.797870122529896,0.202129877470104
"TUSC1",0.651507632021803,0.348492367978197
"PAPSS2",0.901163852163854,0.0988361478361459
"LINC01565",0.316499286125884,0.683500713874116
"SLC9A6",0.164479574864407,0.835520425135593
"FAN1",0.979503602299627,0.0204963977003729
"EIF1AY",0.906737956202601,0.0932620437973989
"MT-ND6",0.505694623577941,0.494305376422059
"IPO9",0.986424798349822,0.0135752016501776
"CEP290",0.0896898602940286,0.910310139705971
"SSBP3-AS1",0.0462259827984108,0.953774017201589
"MT-CO2",0.99699877147957,0.00300122852042989
"GLMP",0.00039819030606536,0.999601809693935
"TOGARAM1",0.943980211165575,0.0560197888344254
"DLL1",0.899527880057667,0.100472119942333
"ANKRD13B",0.0905973408789735,0.909402659121026
"ECI2",0.964056012491035,0.0359439875089653
"UNC13B",0.017198351282944,0.982801648717056
"TEX45",0.894558748599512,0.105441251400488
"MT-CYB",0.988948408096168,0.0110515919038315
"LDB1",0.901855879624971,0.0981441203750285
"PPP1R14C",0.676660767481669,0.323339232518331
"CTR9",0.493101727077039,0.506898272922961
"SMOC1",0.999999999999997,2.96290124409108e-15
"F5",0.267871496758999,0.732128503241001
"MSRB1",0.973677544292035,0.0263224557079651
"ZNF652",0.771106530755118,0.228893469244882
"SMURF1",0.959609693133631,0.0403903068663692
"SLC5A3",0.180637301212323,0.819362698787677
"MTCO3P12",0.133851902283791,0.866148097716209
"GPATCH3",0.421777730254146,0.578222269745854
"CDC42BPB",9.65162617838633e-06,0.999990348373822
"PLXNB3",0.67164511960042,0.32835488039958
"OXCT2",0.813624910905343,0.186375089094657
"RPL10A",0.982140368641159,0.0178596313588415
"COLGALT2",4.48419079646101e-13,0.999999999999552
"MT-ND2",0.901357248090568,0.0986427519094321
"RCSD1",0.647393550180355,0.352606449819645
"FAM169A",0,1
"ZNF830",6.60556090936737e-08,0.999999933944391
"GRIN3A",0.932587556550662,0.0674124434493385
"MT-ND5",0.783620394054268,0.216379605945732
"CNOT7",0.984403992419826,0.0155960075801743
"TMEM184B",NA,NA
"MTOR",0.821059431796871,0.178940568203129
"SCAMP5",0.938639419393568,0.0613605806064319
"ZNF521",0.887614090194365,0.112385909805635
"ALPK2",0.201580109576978,0.798419890423022
"LRIG2",0.971419029697651,0.0285809703023489
"MT-CO1",0.998014835664635,0.00198516433536497
"PNP",0.53945441923499,0.46054558076501
"PAX9",0.536984440435895,0.463015559564105
"GK",0.976996217178842,0.0230037828211579
"FOXJ3",0.988451815682001,0.0115481843179992
"ZNF358",0.707289128981006,0.292710871018994
"SFT2D1",0.231954291066549,0.768045708933451
"CD247",0,1
"CHAMP1",0.801793849548688,0.198206150451311
"INPP5F",0.972097939426662,0.0279020605733377
"ARHGAP11A",0.0206042743196114,0.979395725680389
"SUCNR1",0.109015553189805,0.890984446810195
"HMGN2",NA,NA
"SELENOM",0.204688839465302,0.795311160534698
"UBE2J1",0.00900938769187332,0.990990612308127
"GJC2",0.892480044875417,0.107519955124583
"OPA1",1.39598930259943e-06,0.999998604010697
"DENND4B",0.961042474010037,0.0389575259899634
"RYR3",0.511058043096457,0.488941956903543
"ZNF277",0.856875068429651,0.143124931570349
"MT-ND3",0.978161552444459,0.0218384475555409
"KTI12",0.835961483079167,0.164038516920833
"SELENOT",0.303206339532936,0.696793660467064
"TOX",0.1595683156991,0.8404316843009
"CES1",3.30166431972145e-08,0.999999966983357
"CD3E",0.824928812403252,0.175071187596748
"RUSC2",3.2151696459648e-06,0.999996784830354
"FICD",0.979277356223975,0.0207226437760254
"OSTC",1.0070571929699e-06,0.999998992942807
"HSD3BP5",0.636062670828035,0.363937329171965
"R3HDM4",0.983031543731627,0.0169684562683732
"TSEN15",0.96697501553042,0.0330249844695801
"LTN1",0.979269520941281,0.0207304790587191
"RUNDC1",0.399140721787878,0.600859278212122
"CCDC152",0.762858014793309,0.237141985206691
"STKLD1",0.52040018071779,0.47959981928221
"GRK5",0.807674660634339,0.192325339365661
"TYW1",0.978599148619018,0.0214008513809824
"DCAF12",0.988630289204495,0.0113697107955053
"SFMBT2",NA,NA
"ASB12",0.888425400370415,0.111574599629585
"PNMA5",0.850119326101853,0.149880673898147
"ITPRIPL1",6.07686042461975e-05,0.999939231395754
"MT-ND4",0.991679728512382,0.008320271487618
"SMC5",0.988620014911569,0.0113799850884307
"MT-ND1",0.979435296386654,0.0205647036133455
"PRMT6",0.757783557664689,0.242216442335311
"SHISA4",0.777959598888139,0.222040401111861
"CIPC",0.950061952862149,0.049938047137851
"CAPZA2",0.45474516635138,0.54525483364862
"MT-ATP6",0.949389757449135,0.0506102425508651
"TOP1",0.975333729536515,0.0246662704634848
"PRC1",0,1
"BHLHB9",0.039913068207754,0.960086931792246
"MAP3K3",0.949427798013016,0.0505722019869844
"L1CAM",0.140842737656436,0.859157262343564
"SREBF2",0.816459398371601,0.183540601628399
"C1orf174",0.993696179932917,0.00630382006708317
"RASGEF1A",0.956690053475128,0.0433099465248721
"SPOUT1",0.859351482580292,0.140648517419708
"RPL39",0.994109560670025,0.0058904393299747
"DZIP3",0.601749644912978,0.398250355087022
"KIAA0753",0.897566952499661,0.102433047500339
"DCLRE1A",0.0029201881318246,0.997079811868175
"ATG9A",0.963326670751546,0.0366733292484539
"NOS1AP",0.107774679150591,0.892225320849409
"APRT",0.981862710743089,0.018137289256911
"GPRASP1",0.971199096625139,0.0288009033748608
"TBKBP1",0.663486216752096,0.336513783247904
"MAGEE1",1.59922974862781e-09,0.99999999840077
"CCDC167",0.956067988142687,0.0439320118573134
"MT-CO3",0.997688237840252,0.00231176215974831
"ZFP2",0.743405820680705,0.256594179319295
"SOWAHA",0.999999999999999,1.17279461987707e-15
"L3MBTL3",NA,NA
"DMD",0.999999999999999,7.61307896211538e-16
"MFAP3L",0.900947236485977,0.0990527635140235
"NAGA",1.49311674135788e-10,0.999999999850688
"SMG5",0.718623911753056,0.281376088246944
"KIFBP",0.935553975940163,0.0644460240598371
"TGM2",0.00942403699506122,0.990575963004939
"ARMCX6",0.88446409053574,0.11553590946426
"PJA2",0.989236605580309,0.0107633944196909
"RORB",0.728379020674445,0.271620979325555
"SGMS1",0.433212409037434,0.566787590962566
"OR10Z1",NA,NA
"RN7SKP173",0.97159457537348,0.0284054246265202
"RN7SKP74",0.999999999999975,2.4653401992582e-14
"RN7SKP243",0.999999999999999,1.18658626736977e-15
"SNORA73B",2.3541793737758e-05,0.999976458206262
"RN7SKP163",0.991871752465288,0.00812824753471153
"RNU1-22P",0.999999999999998,2.08571455945358e-15
"RN7SKP255",0.995425117936492,0.0045748820635077
"SNORA63",0.761646963802851,0.238353036197149
"RN7SKP203",NA,NA
"AL136038.1",0.873675682149594,0.126324317850406
"RN7SKP71",NA,NA
"RNVU1-6",0.132443730600608,0.867556269399392
"RN7SKP78",0.999999999999999,8.47735263879714e-16
"RN7SKP9",0.0941903154646134,0.905809684535387
"RN7SKP130",0.995536281958231,0.00446371804176934
"SNORA23",NA,NA
"RN7SKP80",0.999999999999987,1.34629232539406e-14
"RN7SKP69",0.464132552295016,0.535867447704984
"RN7SKP292",0.999667224548511,0.000332775451489094
"RN7SKP230",0.928609997062743,0.0713900029372565
"RNU4-2",0.999999999996954,3.04615017471271e-12
"AL590705.1",0.0392332348825157,0.960766765117484
"AL441992.1",0.973934103319033,0.0260658966809666
"TDRKH-AS1",0.585141222041241,0.414858777958759
"CARNMT1-AS1",0.999999999999997,3.08262484624262e-15
"AL445248.1",0.999999999999999,1.47928980688687e-15
"ZNF525",0.728409516517404,0.271590483482596
"AC012358.1",0.999999999999999,5.40330738709949e-16
"LINC01562",0.698142897806781,0.301857102193219
"POLH-AS1",1,4.88644227759263e-16
"AC012454.1",0.951620850448095,0.0483791495519047
"AC105020.1",0.996032588122779,0.00396741187722119
"AC015969.1",0.808151877475145,0.191848122524855
"BTBD7P1",0.999999999999999,5.02700531539776e-16
"FAM32BP",0.999999999999997,3.20157892534341e-15
"INF2",0.983911377286163,0.0160886227138367
"PDCD4-AS1",0.0190085346152362,0.980991465384764
"AL139353.1",0.913612408997631,0.0863875910023691
"OR1F2P",0.564199758115266,0.435800241884734
"IGBP1-AS1",0.999999999999999,9.04878160285326e-16
"RHOT1P2",0.741026320757997,0.258973679242003
"GP1BB",0.978544657283563,0.021455342716437
"AC083799.1",0.724869547917183,0.275130452082817
"LINC00501",0.999999999999991,9.087265705447e-15
"OR2L2",0.625974378302645,0.374025621697355
"EFCAB2",0.398983504100827,0.601016495899173
"COX20",0.968278790251889,0.0317212097481108
"CHML",0.232640483147657,0.767359516852343
"IBA57-DT",0.999999999999999,9.92528999856709e-16
"STUM",0.768592176981168,0.231407823018832
"CAPN8",0.957724835839294,0.0422751641607063
"TATDN3",0.44521319468808,0.55478680531192
"MIR29B2CHG",0.913136085450308,0.0868639145496919
"CR1",0.988492226992501,0.0115077730074987
"C6orf99",0.999999999999999,7.00423846910895e-16
"LINC00862",0.543845695960347,0.456154304039653
"C1orf53",0.829951272445349,0.170048727554651
"TEDDM1",0.999999999999998,1.9461600182658e-15
"ECT2L",0.149341820386541,0.850658179613459
"GPR52",0.853380703697831,0.146619296302169
"AL645568.1",0.0825677214717693,0.917432278528231
"FCGR3A",1.30038064038995e-06,0.99999869961936
"TMEM244",0.999999999999999,9.39458361072801e-16
"OR6K3",0.743461053001009,0.256538946998991
"CENPW",8.38735436659022e-09,0.999999991612646
"MSTO2P",0.709002889419744,0.290997110580256
"SPRN",0.643758166954295,0.356241833045705
"FAM229B",0.343124770404013,0.656875229595987
"FANK1",0.863966497650695,0.136033502349305
"EEF1AKMT2",0.974085675247192,0.0259143247528082
"DDO",0.00905335863533885,0.990946641364661
"CCDC162P",0.795845761111538,0.204154238888462
"LINC00222",0.885774329398873,0.114225670601127
"ADAMTSL4-AS1",0.389717687698151,0.610282312301849
"H3C14",0.857016099270373,0.142983900729627
"H2AC18",0.746725316900558,0.253274683099442
"H2BC18",0.939408211791271,0.0605917882087293
"H3C15",0.857016099270373,0.142983900729627
"ATP1A1-AS1",0.64600372804298,0.35399627195702
"RBM20",0.196276947939045,0.803723052060955
"C6orf163",0.0228971406296208,0.977102859370379
"SNHG5",0.976065103558243,0.0239348964417571
"ADD3-AS1",0.969047612841953,0.030952387158047
"GDI1",0.990285071512795,0.00971492848720468
"PCMTD2",0.981106586686112,0.0188934133138883
"SOX18",0.999999999999999,1.26394066283756e-15
"LIME1",0.845266141043061,0.154733858956939
"OOEP",0.943390530615252,0.0566094693847476
"SAMD13",0.999999999999999,6.77403073755248e-16
"RTL8A",0.972822491303721,0.027177508696279
"EFCAB7",0.948678592556902,0.0513214074430978
"RHOXF2B",0.999999999999989,1.10154593678503e-14
"ARRDC1-AS1",0.967687062508088,0.032312937491912
"ZYG11A",0.937118072505962,0.0628819274940377
"LINC01270",0.919100862269523,0.080899137730477
"LCN8",0.148210449316604,0.851789550683396
"AL355987.1",0.999999999979437,2.05629278946277e-11
"IFIT1B",0.845011781438244,0.154988218561756
"LIPN",0.914207456164523,0.0857925438354765
"LIPJ",0.999999999999999,7.82119509622083e-16
"SLC12A5-AS1",0.849716126580488,0.150283873419512
"AL391421.1",0.388973667446288,0.611026332553712
"LRRC73",0.964930454080947,0.0350695459190532
"LINC00963",0.978812264637301,0.0211877353626993
"AL158151.1",0.772185754248946,0.227814245751054
"FOXO6",0.999999999999999,7.32594768377582e-16
"SYS1",0.904432523544234,0.0955674764557663
"INPP5B",0.946230612905088,0.0537693870949121
"RPA4",1,3.36525547394575e-16
"TDRG1",0.0817931533160454,0.918206846683955
"LINC00951",0.999999999989392,1.06084011093801e-11
"NEU4",0.831892640967196,0.168107359032804
"MAFB",0.794536923674259,0.205463076325741
"TRAF3IP1",0.724560318211195,0.275439681788805
"CHIC1",1.77635683940025e-15,0.999999999999998
"NAP1L6P",0.351214701141775,0.648785298858225
"GIGYF2",0.980022743986988,0.0199772560130122
"RUFY2",0.906829264201313,0.0931707357986871
"NHSL2",0.98739482062491,0.0126051793750896
"GGTA1P",0.937020121108663,0.0629798788913368
"PHACTR4",0.965223680487159,0.0347763195128406
"ASAH2B",0.454757885739083,0.545242114260917
"AGAP6",0.964077179457346,0.0359228205426539
"TIMM23B",0.976434083805065,0.0235659161949347
"ZDHHC18",0.938005391549874,0.0619946084501259
"TMEM273",0.127445225698138,0.872554774301862
"CXorf65",0.153885002348302,0.846114997651698
"AGAP9",5.97183395939505e-05,0.999940281660406
"SYT15",0.977596908151598,0.0224030918484021
"BMS1P1",0.936260639410746,0.0637393605892544
"MACO1",0.942701781351503,0.0572982186484972
"PTPN20",0.105860947266224,0.894139052733776
"ZDBF2",0.919582174222295,0.080417825777705
"GGNBP1",0.775025595787003,0.224974404212997
"RPL12P1",0.531240057183883,0.468759942816117
"RPL12P16",0.926228749169046,0.0737712508309536
"DAXX",0.979856501961868,0.0201434980381316
"BMPR2",0.952296923030799,0.0477030769692012
"TCEA3",0.841202417570891,0.158797582429109
"PFDN6",1.59432467228271e-11,0.999999999984057
"RING1",0.970030915871708,0.0299690841282918
"HSD17B8",0.877155622241916,0.122844377758084
"RXRB",0.962112344004763,0.0378876559952375
"OXLD1",0.965470164817649,0.0345298351823506
"LINC02731",0.712564235956675,0.287435764043325
"COL11A2",0.9225109988985,0.0774890011015004
"HLA-DOA",0.975035989787429,0.0249640102125708
"HNRNPCP2",0.990378874674213,0.0096211253257866
"BRD2",0.993640836172427,0.00635916382757289
"HLA-DMA",0.959186675199688,0.0408133248003118
"PSMB8-AS1",0.97356082691689,0.0264391730831101
"COL5A2",0.865678240548378,0.134321759451622
"PSMB8",0.967323545393711,0.0326764546062893
"TAP2",0.990212680301841,0.00978731969815866
"SPIN3",0.95630704113269,0.0436929588673102
"NBDY",0.953626273798898,0.046373726201102
"LINC01993",0.559266356965686,0.440733643034314
"TNRC6C-AS1",0.267705169890575,0.732294830109425
"LINC01973",0.450577416227804,0.549422583772196
"HLA-DRA",0.975015584250627,0.0249844157493735
"COL15A1",0.921778026940427,0.0782219730595733
"NOTCH4",0.80471837824442,0.19528162175558
"PBX2",0.985557469147141,0.0144425308528585
"AGER",0.927923732598131,0.0720762674018694
"RNF5",0.215297346665652,0.784702653334348
"AGPAT1",0.975773920588759,0.0242260794112412
"PJVK",0.20163182899499,0.79836817100501
"PRRT1",0.569584224226186,0.430415775773814
"FKBPL",0.976429063467092,0.023570936532908
"MRPL38",0.975462888584808,0.0245371114151918
"SMIM5",0.927298738307412,0.0727012616925876
"CYP21A1P",0.882180849801914,0.117819150198086
"STK19",0.972472629841394,0.0275273701586059
"CD300LD",0.491387259450402,0.508612740549598
"DXO",NA,NA
"SKIV2L",0.939360575350333,0.060639424649667
"C9orf129",0.547164216465652,0.452835783534348
"NELFE",0.889749853967917,0.110250146032083
"ZBTB12",0.666276833803908,0.333723166196092
"SDHD",8.64541689460374e-07,0.999999135458311
"EHMT2",0.908007985570881,0.0919920144291188
"PKP4-AS1",0.779600723171419,0.220399276828581
"LAYN",0.871266693362908,0.128733306637092
"NEU1",0.17028363961181,0.82971636038819
"SNHG32",0.985177493140538,0.0148225068594624
"HSPA1B",0.325436419463559,0.674563580536441
"HSPA1A",0.969699681953646,0.0303003180463536
"HSPA1L",0.947507421011446,0.0524925789885538
"LSM2",0.375297614412551,0.624702385587449
"VARS1",5.12988069506504e-05,0.999948701193049
"VWA7",0.706092176770865,0.293907823229135
"CARD16",0.000564626003472957,0.999435373996527
"CASP12",0.785911366668013,0.214088633331987
"MBD5",0.63687867253857,0.36312132746143
"MSH5",0.889551533075568,0.110448466924432
"MPIG6B",0.973471618205423,0.0265283817945766
"LY6G6C",0.834932318603893,0.165067681396107
"AL662899.3",0.999999999999964,3.62914112818262e-14
"LY6G6F",0.896916977044463,0.103083022955537
"ABHD16A",0.956145288331479,0.0438547116685209
"LY6G5C",0.999999999999998,2.46130757113752e-15
"CSNK2B",NA,NA
"GPANK1",0.91325529417032,0.0867447058296802
"C6orf47",0.704331022148531,0.295668977851469
"APOM",0.773132777716726,0.226867222283274
"C9orf170",0.882895526209722,0.117104473790278
"TRIM51BP",NA,NA
"BAG6",0.980534243567617,0.0194657564323831
"PRRC2A",0.97020559419467,0.0297944058053303
"AIF1",0.000246448520348719,0.999753551479651
"NCR3",8.67569138751634e-09,0.999999991324309
"LST1",0.985320212301317,0.0146797876986832
"NFKBIL1",0.954974336893072,0.045025663106928
"MCCD1",0.81773050168898,0.18226949831102
"ZNF814",0.962210260162799,0.0377897398372012
"MICB",1.60379803881838e-07,0.999999839620196
"ZNF551",0.955137776838862,0.0448622231611377
"MICA",0.811962063811899,0.188037936188101
"ZNF805",0.0545788603383514,0.945421139661649
"HLA-C",0.996553103974656,0.0034468960253442
"POU5F1",0.73028019513095,0.26971980486905
"CCHCR1",0.954309430679338,0.0456905693206621
"AL450124.1",0.839896055708727,0.160103944291273
"DHX16",0.960544144104739,0.039455855895261
"C6orf136",0.0002903298427539,0.999709670157246
"MRPS18B",0.260634516530013,0.739365483469987
"PPP1R10",0.952893980218941,0.0471060197810587
"ABCF1",0.981591754822747,0.0184082451772528
"PRR3",0.969798233799713,0.0302017662002872
"LILRB3",0.983830001069865,0.0161699989301352
"DDR1",0.938729990852936,0.0612700091470643
"ACOXL-AS1",0.831537898417903,0.168462101582097
"LRCOL1",0.999999999999952,4.7738687677327e-14
"AC027801.1",0.69356033113982,0.30643966886018
"GNL1",0.95957435512381,0.0404256448761904
"HLA-E",0.703766122665766,0.296233877334234
"TRIM39",0.93527181517372,0.0647281848262804
"ZNF468",0.92804435885468,0.0719556411453198
"TRIM15",0.999999999999904,9.60113582980389e-14
"ZNF616",0.970181349582078,0.0298186504179219
"TRIM10",0.783059506372645,0.216940493627355
"TRIM40",0.691857788735181,0.308142211264819
"RNF39",0.785933967756611,0.214066032243389
"PPP1R11",0.932713063067521,0.0672869369324789
"AC115618.1",1,1.89301745997531e-16
"HLA-J",0.859876775908755,0.140123224091245
"ZNRD1ASP",0.946716411893091,0.053283588106909
"DISP3",0.90279714984046,0.0972028501595397
"HCG9",0.938371751645971,0.0616282483540291
"RACK1",0.994831725975753,0.0051682740242466
"HLA-G",0.732954352592754,0.267045647407246
"TBC1D8",0.385593431796552,0.614406568203448
"HLA-F",2.35505837054006e-10,0.999999999764494
"ZFP57",NA,NA
"LINC02210",0.420095527493586,0.579904472506414
"RPS26P8",0.920797320501145,0.0792026794988545
"ASPDH",0.913132044918737,0.0868679550812634
"MOG",0.999999999999987,1.25811678277443e-14
"OR2H2",0.466281057688696,0.533718942311304
"CBY3",0.73561793345915,0.26438206654085
"AC010624.1",0.666096861596338,0.333903138403662
"AKT1S1",0.925868676509757,0.074131323490243
"FAM153CP",0.886588462047956,0.113411537952044
"GABBR1",0.973171398299791,0.0268286017002093
"MIR1915HG",0.887196698913075,0.112803301086925
"STARD7-AS1",0.299120923171773,0.700879076828227
"MAMDC2-AS1",0.876269880908793,0.123730119091207
"SPDYC",0.713683160688836,0.286316839311164
"C9orf135",0.999999999999907,9.33940716249601e-14
"TRIM27",0.982614046615087,0.0173859533849131
"MALRD1",0.999999999999997,3.24897455491615e-15
"AC083899.1",0.89864866507303,0.10135133492697
"AC008429.1",0.911991650118976,0.088008349881024
"RANBP17",0.999999999999999,7.5033367859975e-16
"INSYN2B",0.548993347087417,0.451006652912583
"CBWD4P",0.839530703835228,0.160469296164772
"FOXD4L5",0.999999999999998,1.5926245856213e-15
"ZNF204P",0.734313628683458,0.265686371316542
"AL163540.1",0.999999999999999,7.66753803893807e-16
"SMPD5",0.999999999999996,4.41361540890205e-15
"LINC01291",NA,NA
"AL590399.1",0.641485547231844,0.358514452768156
"AL391987.2",0.798990467727536,0.201009532272464
"TTC25",0.925586552481694,0.0744134475183059
"FGF7P5",0.973157658220882,0.0268423417791178
"MRPL53",0.00031330303148136,0.999686696968519
"ST8SIA6-AS1",0.921280327157365,0.0787196728426349
"FGF7P3",0.870298581460788,0.129701418539212
"MROH6",0.737419478007954,0.262580521992046
"ATXN2",0.981438887469479,0.0185611125305211
"DCTN1",0.955375937016351,0.044624062983649
"AC011484.1",0.86627771516193,0.13372228483807
"PNMA8B",0.865605132196018,0.134394867803982
"TCTN1",0.794907657841335,0.205092342158665
"FAM216A",0.954123759757273,0.0458762402427274
"ZBTB48",0.960134863517086,0.0398651364829144
"FAM201A",0.000134796333588261,0.999865203666412
"NAT8B",0.360404361890795,0.639595638109205
"MZT1",0.737789251965644,0.262210748034356
"LRRC3C",0.999999999999872,1.27944185953862e-13
"ZNF155",0.920077059035543,0.0799229409644572
"UQCC3",0.253966235789211,0.746033764210789
"FBXO48",0.88037492088708,0.11962507911292
"FAM221B",0.588084830016499,0.411915169983501
"CD177P1",0.644967074419479,0.355032925580521
"ATP6V0E2-AS1",0.780566306309352,0.219433693690648
"CD177",0.804205951223578,0.195794048776422
"ZNF783",0.370503741075536,0.629496258924464
"ZNF425",0.999999999999995,4.5475874580642e-15
"FAM83A-AS1",0.999999999999995,5.44363735228413e-15
"C12orf73",0.976619267062544,0.0233807329374558
"PCDHGA1",0.928882254818492,0.0711177451815085
"ARHGEF34P",0.0324449005444585,0.967555099455542
"TRIM13",0.810008260015941,0.189991739984059
"ERICH4",0.968958208547147,0.0310417914528532
"PRSS1",0.792942161399945,0.207057838600055
"SPIRE2",0.863693315566926,0.136306684433074
"AARD",0.203787005026779,0.796212994973221
